"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"68","1585470795.503781845","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"76","1585470795.576072958","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"77","1585470795.645465950","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"79","1585470795.645575400","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3543"
"81","1585470795.714986521","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"83","1585470795.715068754","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"91","1585470795.786230743","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"92","1585470795.854085999","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"94","1585470795.854159580","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3643"
"95","1585470795.922139352","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"97","1585470795.922227373","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"105","1585470795.993198563","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"106","1585470796.060989581","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"108","1585470796.061080737","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3743"
"109","1585470796.128950990","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"111","1585470796.129095815","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"118","1585470796.507616264","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"119","1585470796.578303345","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"121","1585470796.578445188","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3843"
"122","1585470796.649018992","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"124","1585470796.649107226","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"131","1585470796.721432718","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"132","1585470796.790242475","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"134","1585470796.790369975","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3943"
"135","1585470796.859312786","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"137","1585470796.859900756","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"145","1585470796.930383328","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"149","1585470796.997667172","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"151","1585470796.997778071","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313043"
"152","1585470797.065114953","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"154","1585470797.065300976","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"160","1585470797.137177381","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"162","1585470797.205955244","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"164","1585470797.206099094","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313143"
"165","1585470797.274641678","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"167","1585470797.274774310","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"175","1585470797.345095463","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"178","1585470797.411756424","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"180","1585470797.411834951","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313243"
"182","1585470797.478950352","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"184","1585470797.479064570","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"190","1585470797.550784847","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"191","1585470797.620033445","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"193","1585470797.620121903","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313343"
"194","1585470797.689333506","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"196","1585470797.689435999","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"204","1585470797.759977604","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"207","1585470797.827211150","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"209","1585470797.827376579","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313443"
"210","1585470797.894545048","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"212","1585470797.894625210","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"220","1585470798.843863288","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"221","1585470798.914192769","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"223","1585470798.914299225","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313543"
"225","1585470798.983562459","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"227","1585470798.983690396","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"235","1585470799.058498350","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"236","1585470799.127278052","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"238","1585470799.127418093","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313643"
"239","1585470799.196980107","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"241","1585470799.197129376","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"248","1585470799.267492900","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"249","1585470799.334968104","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"253","1585470799.611972379","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313743"
"254","1585470799.679873823","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"256","1585470799.679986105","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"264","1585470799.758397777","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"265","1585470799.827346817","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"267","1585470799.827458389","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313843"
"268","1585470799.896437776","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"270","1585470799.896530901","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"278","1585470799.971800362","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"280","1585470800.041342049","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"282","1585470800.041506954","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313943"
"283","1585470800.110599377","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"284","1585470800.110668688","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"292","1585470801.184623279","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"294","1585470801.252913213","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"296","1585470801.253043745","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323043"
"297","1585470801.321493385","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"299","1585470801.321624333","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"307","1585470801.395853801","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"308","1585470801.465522936","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"310","1585470801.756280596","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323143"
"311","1585470801.825444692","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"313","1585470801.825584446","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"321","1585470801.898776645","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"322","1585470801.968349496","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"324","1585470801.968464032","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323243"
"326","1585470802.037775463","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"333","1585470802.108812121","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"334","1585470802.176528544","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"336","1585470802.176636967","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323343"
"338","1585470802.244899310","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"340","1585470802.245050097","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"348","1585470802.316309651","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"351","1585470802.384361045","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"353","1585470802.384453067","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323443"
"356","1585470802.453432417","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"358","1585470802.453553442","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"366","1585470802.527369445","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"367","1585470802.596192983","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"369","1585470802.596287411","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323543"
"370","1585470802.665091641","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"372","1585470802.665257073","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"380","1585470802.737626380","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"382","1585470802.806965277","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"384","1585470802.807063083","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323643"
"385","1585470802.877230175","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"387","1585470802.877376801","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"395","1585470802.957086651","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"397","1585470803.025366152","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"399","1585470803.025457915","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323743"
"400","1585470803.094552572","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"402","1585470803.094641271","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"410","1585470803.167880209","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"411","1585470803.238099112","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"413","1585470803.515859501","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323843"
"414","1585470803.586364129","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"416","1585470803.586503295","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"424","1585470803.657908714","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"425","1585470803.725686352","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"427","1585470803.725834195","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323943"
"429","1585470803.794027872","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"431","1585470803.794169043","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"439","1585470804.897523263","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"440","1585470804.966566191","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"442","1585470804.966654778","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333043"
"444","1585470805.035706624","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"451","1585470805.109114824","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"452","1585470805.179119884","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"454","1585470805.179214627","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333143"
"455","1585470805.248907180","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"457","1585470805.249091863","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"464","1585470805.596896431","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"465","1585470805.665801290","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"467","1585470805.665935705","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333243"
"468","1585470805.734490473","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"470","1585470805.734615321","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"477","1585470805.805309856","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"480","1585470805.872122355","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"482","1585470805.872214958","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333343"
"485","1585470805.939277120","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"487","1585470805.939414034","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"494","1585470806.017384585","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"497","1585470806.087264138","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"499","1585470806.087499912","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333443"
"500","1585470806.157537339","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"505","1585470806.231032707","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"507","1585470806.301775388","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"509","1585470806.301932332","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333543"
"510","1585470806.372312692","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"512","1585470806.372434230","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"520","1585470806.451792632","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"521","1585470806.460367169","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"523","1585470806.519754600","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"525","1585470806.519882345","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333643"
"528","1585470806.589255809","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"530","1585470806.589392818","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"538","1585470806.660156063","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"539","1585470806.727983356","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"541","1585470806.728158095","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333743"
"543","1585470806.795738040","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"545","1585470806.795879141","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"552","1585470806.867379163","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"553","1585470806.935143409","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"555","1585470806.935246552","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333843"
"556","1585470807.003566134","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"558","1585470807.003695221","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"570","1585470808.097702832","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"571","1585470808.167007699","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"573","1585470808.167127551","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333943"
"574","1585470808.236193860","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"576","1585470808.236334124","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"583","1585470808.315382175","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"584","1585470808.383612198","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"586","1585470808.383694634","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343043"
"587","1585470808.452297886","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"589","1585470808.452423530","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"597","1585470808.526656312","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"601","1585470808.595786812","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"603","1585470808.595863422","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343143"
"604","1585470808.664689784","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"606","1585470808.664774334","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"614","1585470808.736297058","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"616","1585470808.804100676","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"618","1585470808.804181051","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343243"
"619","1585470808.871912839","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"621","1585470808.871999436","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"629","1585470808.943849188","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"630","1585470809.014251534","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"632","1585470809.014373472","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343343"
"634","1585470809.083952358","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"636","1585470809.084027833","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"644","1585470812.193731034","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"645","1585470812.263204633","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"647","1585470812.263285981","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343443"
"649","1585470812.332304606","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"650","1585470812.332359071","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"656","1585470812.403823839","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"657","1585470812.472403795","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"659","1585470812.763912578","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343543"
"661","1585470812.832128387","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"663","1585470812.832260771","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"672","1585470813.724564495","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"673","1585470813.792595972","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"675","1585470813.792714551","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343643"
"677","1585470813.860362461","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"679","1585470813.860504763","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"686","1585470813.932579621","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"687","1585470814.001469839","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"689","1585470814.001609334","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343743"
"690","1585470814.070335220","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"692","1585470814.070418708","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"700","1585470814.142435246","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"701","1585470814.211123144","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"703","1585470814.211232982","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343843"
"704","1585470814.281177034","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"706","1585470814.281280972","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"713","1585470814.352461463","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"714","1585470814.421844331","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"716","1585470814.422128137","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343943"
"717","1585470814.490054042","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"719","1585470814.490180197","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"727","1585470814.562532406","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"729","1585470814.631745513","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"731","1585470814.908318543","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","353043"
"732","1585470814.977696930","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"734","1585470814.977852932","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"742","1585470815.055510203","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"746","1585470815.125798856","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"748","1585470815.126052039","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","353143"
"749","1585470815.196506945","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"751","1585470815.196635036","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"759","1585470815.548027328","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"763","1585470815.628187482","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"765","1585470815.628296800","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","353243"
"766","1585470815.696784689","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"773","1585470815.768550836","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"774","1585470815.836437225","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"776","1585470815.836520907","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","353343"
"778","1585470815.904818973","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"780","1585470815.904955958","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"788","1585470815.978031434","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"791","1585470816.047547642","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"793","1585470816.047764217","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","353443"
"796","1585470816.117610331","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"798","1585470816.117827948","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"806","1585470816.508364306","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"807","1585470816.578779291","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"809","1585470816.578864473","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","353543"
"811","1585470816.649000089","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"813","1585470816.649094815","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"821","1585470816.720389716","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"822","1585470816.789062282","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"824","1585470816.789213786","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","353643"
"826","1585470816.861797165","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"828","1585470816.861870108","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"834","1585470816.942248095","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"835","1585470817.011358634","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"837","1585470817.011452158","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","353743"
"838","1585470817.080676806","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"840","1585470817.080818264","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"848","1585470817.152954522","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"853","1585470817.222502288","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"855","1585470817.222908191","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","353843"
"856","1585470817.292110214","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"858","1585470817.292236950","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"866","1585470817.363842497","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
